index,review,review_date,hotelName,hotelUrl
607,"Where to start- tiny room with double bed, bar in check-in area incredibly loud, horrible bathroom. I could handle that but... the hotel workers were on strike. We had housekeeping every 3rd day, no room service, modified and condensed restaurant hours, and bull horns starting at 5 am. The strike had been going on for a week when I arrived, but no notice was given to guests. I received a letter outlining the above when I checked in. The front desk manager, Jennifer, could have cared less. A line of people checking out were complaining of the service. Her answer- here are some Starwood Points. I will never stay here again.",26-Nov-18,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
608,"Great service. The concierge, Steve, was outsiding. Got us into great activities. He carried our bags up the stairs to the El for our trip to Midway. Bar service was prompt, friendly and courteous. Well equipped fitness center. Great Loop location.",18-Nov-18,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
609,"My room was very small, basic and in need of a little TLC. Meets you basic needs no frills. The Room was clean. It was Close to the L tracks, so room was also very noisy. For the price paid, I think you can find better hotels. ",12-Nov-18,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
610,We stayed one night at the W. It was a very good experience. The room was very large and clean and the bed was very comfortable. The bathroom was nice. Nice central location. The style and decor is also nice.,4-Nov-18,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
611,"My friends and I spent the weekend in Chicago and were very happy with our stay at The Wheelhouse. If you love baseball and quant/boutique style accommodations this is the hotel for you. Very comfortable beds and welcoming staff, especially Jina at the front desk! Everyone was super accommodating to all our needs and the hotel itself is in a great location. Easy waking access to transportation, food, bars, etc../ would definitely recommend!",2-Jul-19,The Wheelhouse Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d15023315-Reviews-The_Wheelhouse_Hotel-Chicago_Illinois.html
612,"IT WAS AWESOME!!!The staff were nice, helpful, and welcoming. The rooms are apportioned so thoughtfully, the bedding is so comfortable, the design of everything is so great and fun. It’s immaculate. Even housekeeping was super nice.The lobby had heavy glass tumblers for water on tap all day, coffee in the morning in real mugs, they let us eat food in the lobby that we brought in (sushi one night, for example, for some late-arriving guests), and the whole place allowed our out-of-town folks feel as if they rented a 21-room house that we all could live in, a house that happened to have a restaurant, bar and outdoor area (in Wrigleyville, nonetheless!!! Unheard of!!). And they even sent notes and snacks to the guests, how cool!It was a 10 out of 10. I think everyone just felt so WELCOME there, it’s quite an oasis they’ve created.",5-Jun-19,The Wheelhouse Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d15023315-Reviews-The_Wheelhouse_Hotel-Chicago_Illinois.html
613,Stumbled onto this hotel! Good appointments and considerate staff who know where to eat and drink nearby. Quiet and good sized room and the ever important hot roomy shower. Very reasonable rates and wonderful location. ,5-Apr-19,The Wheelhouse Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d15023315-Reviews-The_Wheelhouse_Hotel-Chicago_Illinois.html
614,"I had the pleasure of visiting Chicago in January along with four of my best friends. The trip was a Christmas gift from our wives who chose Chicago for its central location as well as our affinity for the sports scene. We were lucky enough to be in town in the days following another Winter Classic featuring the Blackhawks and for the Bears home wild card game as we explored The Wheelhouse Hotel in anticipation of the upcoming baseball season. The hotel is conveniently located close to Wrigley Field, the CTA, and numerous restaurants and bars. The hotel itself is nicely decorated with baseball décor and with a flair for the nostalgic. The bunk rooms were small with just enough room for sleeping and getting ready. The sliding door to the deck outside one of our rooms would not lock despite reporting the disabled latch to hotel staff on multiple occasions. The security risk was mitigated by the fact that the room was on the second floor, but the door could still be accessed by anyone from either of the adjacent decks. We did not eat at the hotel and I cannot attest to the food. We did stop for drinks and the bar staff was friendly and fun.My disappointment in The Wheelhouse Hotel is with the management, their questionable integrity, and their disregard for customer service. My wife booked two rooms for three nights and paid $919 in advance. My wife was unaware that an error went unresolved at the time of booking when she adjusted the reservation from one room to two rooms. As a result of the error, I was charged $481 for a third room upon check out. The erroneous charge was explained to hotel staff in an effort to reverse the error through traditional customer service channels, but management decided to proceed with using my signature on file for incidentals to charge me for a reservation I did not make and lodging that was not provided. The misleading presentation of the charge by the hotel cofounder during the dispute process is very concerning. I am left feeling like an unwelcome guest whose patronage is valued less than the opportunity for exploitation. Ultimately, the principle matters more than the money. My wife says she is upset that her Christmas gift cost me $481 and she is afraid that the trip was ruined. I have assured her that the trip was a fantastic success and that we are still eagerly anticipating our return to Chicago during the upcoming baseball season. At least we learned where not to stay. Go Cubs! See you at the Zachary.",2-Apr-19,The Wheelhouse Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d15023315-Reviews-The_Wheelhouse_Hotel-Chicago_Illinois.html
615,"I booked 2 rooms for family who were in town for a holiday weekend. The Wheelhouse was a wonderful choice. It's a relatively new hotel and the rooms and common areas are very thoughtfully designed. A vintage baseball theme carries throughout the hotel, it's very unique. Rooms are good sized with great bathrooms. I didn't sleep here but my family commented that the beds and rooms were comfortable. There's an attached restaurant and full bar in the basement which we met at a couple times. Staff was friendly and pizza was great. Location is just a block from Wrigley field. We were there during the offseason, but no matter the area is buzzing with other things to do. I imagine this hotel would make a great alternative to business travelers who are tired of staying downtown. Easy access to public transportation and a quick uber ride to the entire north side.",20-Mar-19,The Wheelhouse Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d15023315-Reviews-The_Wheelhouse_Hotel-Chicago_Illinois.html
616,Chose this hotel due to proximity of friends I was in town to visit and had a great stay. Beautifully done and cozy hotel. The staff was very helpful and super friendly and attentive. Aaron and Marcin provided great service and were super friendly!,29-Jan-19,The Wheelhouse Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d15023315-Reviews-The_Wheelhouse_Hotel-Chicago_Illinois.html
617,"I just stayed for my second time at the Wheelhouse hotel in January, and I absolutely loved my stay once again! I’ve been visiting from Wisconsin for my back tattoo sessions and fell in love with this unique hotel when I originally booked my first stay. Besides having a full bar/ restaurant next door it’s a ton of fun! The staff has always been so friendly as well (Aaron, and looking forward to my next visit in February.",17-Jan-19,The Wheelhouse Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d15023315-Reviews-The_Wheelhouse_Hotel-Chicago_Illinois.html
